"evidence_id","doc_id","source_file","page","chunk_index","chunk_text"
"graphflow_rag_p23_c003","graphflow_rag","graphflow_rag.pdf","23","3","https://neurips.cc/Conferences/2025/LLM) for what should or should not be described. A Introduction of GFlowNet Generative Flow Networks (GFlowNets) [3] aim to learn a stochastic policy that generates objects x ∈ X through sequential decisions, such that the marginal probability of generatingx is proportional 23"
"graphflow_rag_p24_c001","graphflow_rag","graphflow_rag.pdf","24","1","to a reward function R(x) > 0. Given a complete trajectory τ = (s0, a1, s1, . . . , aT , sT = x) that terminates in object x, the forward trajectory probability is: PF (τ) = T −1Y t=0 PF (at+1|st) and the backward probability (used to reverse the trajectory) is: PB(τ) = TY t=1 PB(at|st) Trajectory Balance (TB) Loss [52].. The Trajectory Balance objective ensures the ratio of forward to backward probability matches the reward: PF (τ) PB(τ) = R(x) Z ⇐ ⇒ log PF (τ) − log PB(τ) = log R(x) − log Z where Z is the global partition function. The loss function is then defined as: LTB = (log PF (τ) − log PB(τ) − log R(x) + logZ)2 In practice, log Z is treated as a learnable scalar parameter. Subtrajectory Balance (SubTB) Loss [ 51].. To enable learning from partial trajectories, the Subtrajectory Balance loss generalizes TB to arbitrary subpaths. For any subtrajectory τi:j = (si, ai+1, . . . , sj) from state si to sj, the balance condition becomes: PF (τi:j) PB(τi:j) = Z(sj) Z(si) ⇐ ⇒ log PF (τi:j) − log PB(τi:j) = log Z(sj) − log Z(si) This leads to the Subtrajectory Balance loss: LSubTB = (log PF (τi:j) − log PB(τi:j) − log Z(sj) + logZ(si))2 Here, Z(s) denotes the flow or partition function at state s, typically parameterized by a neural network as Fϕ(s) = log Z(s). SubTB enables more flexible and sample-efficient training, especially for long-horizon"
"graphflow_rag_p24_c002","graphflow_rag","graphflow_rag.pdf","24","2","− log PB(τi:j) − log Z(sj) + logZ(si))2 Here, Z(s) denotes the flow or partition function at state s, typically parameterized by a neural network as Fϕ(s) = log Z(s). SubTB enables more flexible and sample-efficient training, especially for long-horizon generation tasks. However, directly implementing GFlowNet on KG-based RAG faces several challenges. First, the objectives such as Trajectory balance and sub-trajectory balance are computed on the whole trajectories, leading to computational burden in KG-based RAG where entities are associated with long texts. Second, many states and transitions in KGs are less-valued and not visited, making the traditional GFlowNet objective inefficient. Second, the discrete and symbolic nature of KGs poses difficulty in defining state transitions and flow dynamics, especially when integrating pretrained language models to interpret semantic relevance. These factors collectively make it challenging to directly apply GFlowNet to KG-based retrieval without significant adaptations in trajectory design, reward shaping, and exploration strategy. B Implementation of GraphFlow with LLMs Model Architecture. We use LLaMA3-8B-Instruct as the backbone LLM to implement GraphFlow. Specifically, we first employ the following flow prompt template to wrap the retrieval trajectoryτ≤t at state st into a text sequence for flow estimation. ###Information trajectory you have visited: {history} ###Question: {question} Please predict the reward of the Information trajectory to the question: Here {history} is the concatenation of documents of previously visited entities. {question} is the input complex query. The backbone LLM encodes the above wrapped text sequence. The embedding of the last token is treated as the representation of"
"graphflow_rag_p24_c003","graphflow_rag","graphflow_rag.pdf","24","3","the question: Here {history} is the concatenation of documents of previously visited entities. {question} is the input complex query. The backbone LLM encodes the above wrapped text sequence. The embedding of the last token is treated as the representation of the wrapped sequence used for flow estimation. We employ a 1-layer MLP as the flow head, which receives the representation of the wrapped sequence and outputs the log value of the estimated flow log st. Then we employ the following policy prompt template to warp the retrieval trajectory τ≤t at state st into a text sequence for policy learning. 24"
"graphflow_rag_p25_c001","graphflow_rag","graphflow_rag.pdf","25","1","Figure 5: Training dynamics of GraphFlow. ###Information trajectory you have visited: {history} ###Question: {question} ###Candidate Information: {candidate} Please predict the score of the candidate to help you find the answer to the question: Here {history} is the concatenation of documents of previously visited entities. {question} is the input complex query. And {candidate} is one actionat that leads to the next state st+1. The backbone LLM encodes the above wrapped text sequence. The embedding of the last token is treated as the representation of the wrapped sequence used for learning P (st+1|st). Specifically, we employ a 1-layer MLP with a ReLU function to parameterize σθ(st, at). The forward policy P (st+1|st) is calculated as below: P (st+1|st) = σθ(st, at)P at σθ(st, at) . (8) Training Configuration. we apply LoRA [23] to inject learnable adapters into the frozen backbone of the LLM, and update the parameters of the flow head and the policy head. This design enables joint optimization of policy learning and flow estimation in a parameter-efficient manner, while also capturing rich contextual information through the LLM encoder. The parameters of these modules are trained by optimizing the detailed balance with local exploration (DBLE) objective: LDBLE(st) = kX i=0 [log F (st) − log F (s′ t+1,i) + logP (st+1 = s′ t+1,i|st)]2 = kX i=0 [log F (st) − log F (s′ t+1,i) + rθ(st, a′ t,i) − log kX i=0 erθ(st,a′ t,i)]2. (9) Experimental Settings. To facilitate training the LoRA module and the flow head and the policy"
"graphflow_rag_p25_c002","graphflow_rag","graphflow_rag.pdf","25","2","= s′ t+1,i|st)]2 = kX i=0 [log F (st) − log F (s′ t+1,i) + rθ(st, a′ t,i) − log kX i=0 erθ(st,a′ t,i)]2. (9) Experimental Settings. To facilitate training the LoRA module and the flow head and the policy head on the STaRK benchmark, we first collect training dataset consisting of transitions between states. For a given question Q with the set of ground truth retrieval entities VT in the training set, we first identify the initial entity V0 using vector similarity between the embedding of Q and V0. Then, we sample the trajectory τ≤T = V0 → · · · → VT staring from V0 and ending at VT . We collect the all the transitions between st to st+1 in the example the trajectory τ≤T = V0 → · · · → VT 25"
"graphflow_rag_p26_c001","graphflow_rag","graphflow_rag.pdf","26","1","Table 4: Parameters of GraphFlow training on STaRK benchmark. STaRK-AMAZON STaRK-MAG STaRK-PRIME Accumulation steps 2 alpha 16 batch_size 1 num_gpu 8 depth_cutoff 6 doc_cutoff 400 eval_ratio 0.8 eval_step 100 lora_dropout 0.05 lr 1.00E-05 max_length 1024 n_epochs 1 num_exploration 4 r 32 window_size 3 Table 5: We provide data statistics of STaRK. The statistics are from the STaRK benchmark [74]. entity type relation type avg. degree entities relations tokens STARK-AMAZON 4 5 18.2 1,035,542 9,443,802 592,067,882 STARK-MAG 4 4 43.5 1,872,968 39,802,116 212,602,571 STARK-PRIME 10 18 125.2 129,375 8,100,498 31,844,769 to implement local exploration as introduced in Section 3.2 in the main paper. For every training step, we construct mini-batch of traditions between states to calculate the loss in Eq. 9. The training dynamic is shown in Figure 5. Here, training transition loss is calculated using the transition between non-terminal states. And training starting loss and training end loss are calculated using boundary condition F (s0) = F (sT ) = 0. Training total loss and eval loss are calculated on all the transitions between states on the training and evaluation dataset. Eval policy accuracy is the accuracy of policy P (st+1|st) on the evaluation dataset. We training GraphFlow on these dataset for one epoch, other important parameters are shown in Table 4. C Implementations of Baselines To the best of our knowledge, few KG-based RAG methods are implemented on the text-rich STaRK benchmark. Instead, many KG-based RAG methods employ simple KGQA datasets such as CWQ, WEBQSP. Thus, we choose representative"
"graphflow_rag_p26_c002","graphflow_rag","graphflow_rag.pdf","26","2","Table 4. C Implementations of Baselines To the best of our knowledge, few KG-based RAG methods are implemented on the text-rich STaRK benchmark. Instead, many KG-based RAG methods employ simple KGQA datasets such as CWQ, WEBQSP. Thus, we choose representative retrieval-based and agent-based baselines with explicit retrieval results (i.e., the retrieved node index) on the STaRK benchmark [ 74]. We provide the implementation details of the used baseline methods as below. Dense-Retriever is implemented with SentenceBERT [62] to encode both questions and the documents of KG nodes into dense embeddings and retrieve the documents with top vector similarity. We choose SentenceBERT as the text document to be consistent with prior works [21], where SentenceBERT is used to encode the text information in KGs. Although STaRK benchmark provide the pre-processed text embedding of entities and relationships in KGs using text-embedding-ada-002 model, we find the inconsistency between the entities IDs and the entities embeddings. Some entities in KGs are not converted into embeddings. Thus, we rerun the encoding model using SentenceBERT to obtain the full entities embeddings. After encoding the text information into embeddings, we employ the vector similarity between the question embedding and text embeddings for retrieval. We evaluate the retrieval performance on top 20 retrieval results. G-Retriever [21] is a two-stage method for KG-based RAG. It first employs the Prize-Collecting Steiner Tree (PCST) [2] algorithm to retrieve a subgraph from KGs relevant to the query. Then, the 26"
"graphflow_rag_p27_c001","graphflow_rag","graphflow_rag.pdf","27","1","retrieved subgraph is encoded into the token space of LLM using a GNN for question answering (QA). To further improve the QA performance, G-Retriever also applies LoRA module to fine-tune LLM. Since we focus on the evaluating the retrieval performance of different KG-based RAG methods, we do not fine-tune the GNN and LLM for QA. To make PCST algorithm feasible on STaRK benchmark, we adopt a hybrid approach that first identify the 20 seed nodes and implement the PCST algorithm to extract the subgraphs around 2-hop ego graph around the seed nodes. We drop the seed nodes with dense neighborhoods to avoid computation overhead [33, 34]. SubgraphRAG [37] integrates a learnable subgraph retrieval module to retrieve from KGs. Since training the subgraph retrieval module on the STaRK benchmark is infeasible, we employ the ego- graph setting similar to G-Retriever. We identify the up-to 2 hop neighbor hood graph around the seed node to construct the training and testing set for SubgraphRAG. We also drop the the seed node that has dense neighborhood to avoid computation overhead. This ego-graph setting is also employed to construct the test set for the other KG-based RAG models. We follow the default setting of SubgraphRAG to reproduce it on STaRK benchmark. ToG [68] employs an LLM agent to search from the KG to support KG-based question anwsering. ToG is implemented with frozen LLMs by prompt engineering instead of fine-tuning. Specifically, ToG employs tree-based search [79] to transverse the KG and search the relevant information for"
"graphflow_rag_p27_c002","graphflow_rag","graphflow_rag.pdf","27","2","LLM agent to search from the KG to support KG-based question anwsering. ToG is implemented with frozen LLMs by prompt engineering instead of fine-tuning. Specifically, ToG employs tree-based search [79] to transverse the KG and search the relevant information for KG-based QA. Since we focus on evaluating the retrieval performance of KG-based RAG models, we modify ToG to retrieve the relevant document at each searching steps instead of incorporating the retrieved document to update the question answering results. Since running ToG on the whole KGs in STaRK is infeasible, we identify the seed node for ToG searching using vector similarity and constrain the searching area around the 2-hop neighborhood of the seed node. We instantiate ToG using both LLaMA3-8B and GPT-4o as backbone models, denoted as ToG+LLaMA3 and ToG+GPT4o, respectively. We also implement SFT and PRM as two fine-tuning baselines build upon ToG and LLaMA3-8B- Instruct. We use the sample training dataset to train ToG using SFT and PRM as GraphFlow for a fair comparison. We employ the TRL (Transformer Reinforcement Learning) package to fir SFT and PRM fine-tuning. We apply LoRA funetuning to improve the efficiency. Other potential baselines but hard to implement on STaRK. There are alternative KG-based RAG baseline methods for evaluation. However, we find it hard to implemented these baseline on STaRK, mostly due to the compatibility issues. We list some examples as below. QAGNN [80] is designed for improving the QA performance on KG-based QA task. Although its retrieval performance is reported on STaRK benchmark,"
"graphflow_rag_p27_c003","graphflow_rag","graphflow_rag.pdf","27","3","to implemented these baseline on STaRK, mostly due to the compatibility issues. We list some examples as below. QAGNN [80] is designed for improving the QA performance on KG-based QA task. Although its retrieval performance is reported on STaRK benchmark, detailed implementation code on STaRK is not publicly available. Although recent concurrent work [ 34, 33] tried to implement QAGNN on STaRK, the reported performances of QAGNN diverge from the reported results on STaRK benchmark. RoG [47] adopts similar approach as it finetunes the LLM to search from KGs. It first employs an LLM to generate retrieval trajectories for the input queries and use the generated retrieval trajectories to construct a training dataset to fine-tune the retrieval agent by SFT. However, we find that LLM usually generate invalid retrieval trajectory, leading to low quality training datasets for SFT fine- tuning. Thus, we finetune the retrieval agent using the valid retrieval trajectories by SFT in the main paper. ToG-2.0 [50] is a recently proposed method to retrieve from the structured database and unstructured database. The key to ToG-2.0 is to identify the topic entitiies for a given questions. However, the implementation of topic entity recognition is absent, making it difficult to reproduce ToG-2.0 on STaRK benchmark. HybridRAG [33], Mixture of RAG [34], and KAR [75] are recent pre-prints on Arxiv focusing on retrieving from text-rich KGs. However, their codes are not available yet, making it difficult for us to reproduce these methods. D More results of Cross-domain Generalization We show more"
"graphflow_rag_p27_c004","graphflow_rag","graphflow_rag.pdf","27","4","[34], and KAR [75] are recent pre-prints on Arxiv focusing on retrieving from text-rich KGs. However, their codes are not available yet, making it difficult for us to reproduce these methods. D More results of Cross-domain Generalization We show more generalization performance in terms of Hit@5 in Figure 6. 27"
"graphflow_rag_p28_c001","graphflow_rag","graphflow_rag.pdf","28","1","(a). Generalization Results without Rerank. (b). Generalization Results with Rerank. Figure 6: Generalization Performance (Hit@5) of KG-based RAG methods. GraphFlow shows superior cross-domain generalization performance, especially under the rerank setting (best viewed in color). Figure 7: GraphFlow shows improved retrieval diversity on different difficulty levels of retrieval queries on STaRK-PRIME. E More results of Hard Cases We categorize the retrieval queries with different numbers of retrieval targets into 4 difficulty levels. We provide the performance of different KG-based RAG on STaRK-PRIME, STaRK-MAG, and STaRK-AMAZON at different difficulty levels. The results are shown in Figure 7, Figure 8, and Figure 9. 28"
"graphflow_rag_p29_c001","graphflow_rag","graphflow_rag.pdf","29","1","Figure 8: GraphFlow shows improved retrieval diversity on different difficulty levels of retrieval queries on STaRK-AMAZON. Figure 9: GraphFlow shows improved retrieval diversity on different difficulty levels of retrieval queries on STaRK-MAG. F Benchmark Information We provide benchmark information in Table 5. G Computing Resources We run all experiments on 8/16 NVIDIA-A800-SXM4-80GB GPUs and 56 Intel(R) Xeon(R) Platinum 8336C CPUs. 29"
"graphflow_rag_p30_c001","graphflow_rag","graphflow_rag.pdf","30","1","H Broader Impact and Limitations GraphFlow introduces a novel framework for retrieval-augmented generation over text-rich knowl- edge graphs, enabling Large Language Models (LLMs) to reason more effectively through process supervision using GFlowNets. By modeling retrieval as a generative process that balances diverse and relevant paths, GraphFlow promotes both interpretability and coverage in knowledge-based reasoning. This has broad implications for applications such as scientific discovery, open-domain question answering, and medical decision support, where combining structured knowledge with free-text reasoning is crucial. Moreover, GraphFlow can serve as a foundation for future research in integrating generative decision-making with symbolic structures, thereby pushing forward the synergy between LLMs and knowledge graphs. One potential limitation is that we only evaluate the generalization ability of GraphFlow on two new domains. 30"
"rag_evaluation_benchmark_p01_c001","rag_evaluation_benchmark","rag_evaluation_benchmark.pdf","1","1","Evaluating Retrieval-Augmented Generation Systems on Unanswerable, Uncheatable, Realistic, Multi-hop Queries Gabrielle Kaili-May Liu 1, Bryan Li 2, Arman Cohan 1, William Gantt Walden3,4, and Eugene Yang3,4 1 Yale University 2 University of Pennsylvania 3 Human Language Technology Center of Excellence 4 Johns Hopkins University kaili.liu@yale.edu,{wwalden1,eugene.yang}@jhu.edu Abstract.Real-world use cases often present RAG systems with com- plex queries for which relevant information is missing from the corpus or is incomplete. In these settings, RAG systems must be able to re- ject unanswerable, out-of-scope queries and identify failures of retrieval and multi-hop reasoning. Despite this, existing RAG benchmarks rarely reflect realistic task complexity for multi-hop or out-of-scope questions, which often can be cheated via disconnected reasoning (i.e., solved with- out genuine multi-hop inference) or require only simple factual recall. This limits the ability for such benchmarks to uncover limitations of ex- isting RAG systems. To address this gap, we present the first pipeline for automatic, difficulty-controlled creation of uncheatable, realistic, unansw- erable, and multi-hop queries (CRUMQs), adaptable to any corpus and domain. We use our pipeline to create CRUMQs over two popular RAG datasets and demonstrate its effectiveness via benchmark experiments on leading retrieval-augmented LLMs. Results show that compared to prior RAG benchmarks, CRUMQs are highly challenging for RAG systems and achieve up to 81.0% reduction in cheatability scores. More broadly, our pipeline offers a simple way to enhance benchmark difficulty and realism and drive development of more capable RAG systems. Keywords:multi-hop QA·unanswerability evaluation·synthetic data 1 Introduction Retrieval Augmented Generation (RAG) [11, 23]"
"rag_evaluation_benchmark_p01_c002","rag_evaluation_benchmark","rag_evaluation_benchmark.pdf","1","2","to 81.0% reduction in cheatability scores. More broadly, our pipeline offers a simple way to enhance benchmark difficulty and realism and drive development of more capable RAG systems. Keywords:multi-hop QA·unanswerability evaluation·synthetic data 1 Introduction Retrieval Augmented Generation (RAG) [11, 23] is a powerful approach for many NLP tasks, enabling LLMs to respond to diverse user requests by leveraging an external document collection. While RAG is highly effective at increasing model credibility [15], mitigating hallucinations, and improving response quality [12], there remains a need to better understand how such systems handle complex, multi-part queries when available information from the corpus is insufficient. In particular, RAG systems must be able to appropriately reject unanswerable arXiv:2510.11956v1 [cs.CL] 13 Oct 2025"
"rag_evaluation_benchmark_p02_c001","rag_evaluation_benchmark","rag_evaluation_benchmark.pdf","2","1","2 Liu et al. queries and localize retrieval or reasoning failures when responding to multi-hop requests [29, 37]. These capabilities are crucial for reliable deployment of RAG systems in high-stakes domains where information is often missing or incomplete. Existing RAG benchmarks [14, 44] rarely evaluate systems’ ability to handle realisticmulti-hop or unanswerable queries. Multi-hop RAG benchmarks [21, 37] focus on synthetic task domains or suffer from disconnected reasoning [38, 39] wherein shortcuts can be exploited to achieve correct answers, while unanswer- able RAG benchmarks [29] remain limited to simplistic factual recall settings. To address these deficiencies, we present the first pipeline for automatic gen- eration of unc heatable, r ealistic, u nanswerable, m ultihop q ueries (CRUMQs), which are robust against reasoning shortcuts, target content beyond retrieval- augmented LLMs’ training data cutoff dates, and can be tailored to any docu- ment corpus. We leverage recent insights in synthetic data generation to ensure coverage of diverse task types and complexity levels, with benchmark difficulty easily controllable via the distribution of in- vs. out-of-scope hops per question. We use our pipeline to create CRUMQs over two popular RAG datasets and showcase its efficacy through experiments on leading retrieval-augmented LLMs. Analysis reveals that CRUMQs pose notable difficulty even for RAG systems em- ploying SOTA models such as GPT-5 [28]. We further show that CRUMQs are significantly less cheatable via disconnected reasoning than prior multi-hop RAG benchmarks, achieving up to an 81.0% decrease in cheatability. Overall, our work contributes to a better understanding of"
"rag_evaluation_benchmark_p02_c002","rag_evaluation_benchmark","rag_evaluation_benchmark.pdf","2","2","SOTA models such as GPT-5 [28]. We further show that CRUMQs are significantly less cheatable via disconnected reasoning than prior multi-hop RAG benchmarks, achieving up to an 81.0% decrease in cheatability. Overall, our work contributes to a better understanding of RAG systems’ limitations in handling unanswerable queries. Beyond driving the development of stronger and more ca- pable RAG systems, our pipeline opens the door to automatically increasing the difficulty of existing datasets, addressing the challenge of benchmark longevity. 2 Related Work A few studies have examined RAG system performance on queries which either require multi-hop reasoning or are beyond the scope of the relevant document col- lection [34]. However, these RAG benchmarks are restricted to singular domains and reflect low task complexity: multi-hop queries are fully answerable given the associated corpus and involve≤4 hops, while the out-of-scope queries generally target short factual recall tasks. For instance, MultiHop-RAG [37] targets the news domain, with queries based on 2-4 document chunks, but nearly 90% of questions can be solved by GPT-4—reflecting low difficulty and reduced bench- mark value. MHTS [21] generates difficulty-controllable multi-hop RAG queries, but QA pairs are created over asinglenovel to evaluate asingleRAG system, limiting generalizability. On the other hand, UAEval4RAG [29] presents a frame- work to create out-of-database and inherently unanswerable RAG requests, yet resulting queries exhibit low complexity, lack difficulty modulation, and may overlap with models’ parametric knowledge due to limited data verification. Be- yond these, common multi-hop benchmarks used for RAG tend to suffer from disconnected reasoning,"
"rag_evaluation_benchmark_p02_c003","rag_evaluation_benchmark","rag_evaluation_benchmark.pdf","2","3","inherently unanswerable RAG requests, yet resulting queries exhibit low complexity, lack difficulty modulation, and may overlap with models’ parametric knowledge due to limited data verification. Be- yond these, common multi-hop benchmarks used for RAG tend to suffer from disconnected reasoning, not involve unanswerability, or reflect limited response formats (e.g., only short entities) [19, 32, 39–41]. Other QA datasets present"
"rag_evaluation_benchmark_p03_c001","rag_evaluation_benchmark","rag_evaluation_benchmark.pdf","3","1","Unanswerable, Uncheatable, Realistic Multi-hop Queries for RAG Evaluation 3 Fig. 1.Overview of the CRUMQs generation pipeline. both answerable and unanswerable queries, but these adopt narrow task formu- lations, are not multi-hop, and/or do not involve retrieval [16, 30, 33, 35, 36, 43]. In contrast, we present the first pipeline for creating queries tailored to a given corpus that arebothunanswerableandmulti-hop—andof realistic complexity. 3 Method We follow the pipeline shown in Fig. 1 to generate CRUMQs. We begin by ex- tracting relevant topic keyphrases over the provided document collection. In this work, we assume the collection is a RAG corpus𝐷with associated information- seeking requests and gold retrieved documents from𝐷per request. However, our pipeline may be generalized by using synthetic requests or topic modeling. Step I.Topics are extracted via two simple steps. A frontier LLM is few-shot prompted to extract short keyphrases from each information-seeking request.5 To obtain finer-grained topics, we then pair each initial topic with a gold document for the request and employ a second few-shot prompt to extract document- grounded topics. To ensure topics are sufficiently distinct and have good coverage of the corpus, we perform a deduplication step via embedding similarity. We use theBAAI/bge-large-en-v1.5embedder with a similarity threshold of 0.95. Step II.To collect relevant information that is likely beyond the given corpus and training data cutoff date for retrieval-augmented LLMs, we next crawl the 𝑁 𝑒 most related recent articles for each topic from the external sources Google News [4], bioRxiv [2], chemRxiv [3], medRxiv [5], arXiv [1], and"
"rag_evaluation_benchmark_p03_c002","rag_evaluation_benchmark","rag_evaluation_benchmark.pdf","3","2","the given corpus and training data cutoff date for retrieval-augmented LLMs, we next crawl the 𝑁 𝑒 most related recent articles for each topic from the external sources Google News [4], bioRxiv [2], chemRxiv [3], medRxiv [5], arXiv [1], and PubMed [7]. Step III.The externally sourced articles are then used to generate queries that are eitherfullyunanswerable (relevant information is not found in𝐷, only in the externally sourced documents) orpartiallyunanswerable (relevant informa- tion is in𝐷, but at least one key fact or detail required to provide a complete and correct answer is absent). To do so, we first split each gold article and each ex- ternal article into 1,024-token chunks via LangChain [8], tracking for each chunk its source, URL, associated topic keyphrase, and associated request. Chunks are filtered for relevance to the topic and request via a binary LLM judgment. We then construct the set of all possible groups of 2-6 chunks such that at least one externally sourced chunk is in each group. As this set may be overly large in prac- tice, we place a limit𝑁 𝑐 on the number of contexts that are created for each total number of chunks and each ratio of external:gold chunks. To obtain seed queries, we prompt a strong generator LLM to systematically create up to 10 multi-hop 5 Our code and prompts will be released soon."
"rag_evaluation_benchmark_p04_c001","rag_evaluation_benchmark","rag_evaluation_benchmark.pdf","4","1","4 Liu et al. QA pairs using each multi-chunk context,6 making sure information is leveraged across chunk boundaries. For fully unanswerable queries we require all chunks in a context to be externally sourced; for partially unanswerable queries we re- quire at least one gold chunk. We ensure diverse task formulations by adapting prompts from prior work in multi-document QA generation [25, 42]. Step IV.The unanswerability of each seed question is verified as in UAE- val4RAG [29]: each question is used to retrieve the top 10 relevant chunks from the original corpus𝐷, and LLM judgment is used to verify these chunks cannot answer the question. QA pairs that pass this verification are retained. Step V.The data is finally filtered to ensure only truly multi-hop and high- quality queries remain. Following [24], we first annotate each QA pair with a synthetic chain-of-thought (CoT) explanation of the answer in the oracle setting (i.e., assuming both gold and externally sourced documents are available), and record the number of hops required to solve the question. Queries that do not adhere to the intended hop count are discarded.7 We then utilize a strong LLM to assess each unanswerable QA pair in the oracle setting according to the following criteria [13, 37]: context necessity, context sufficiency, answer correctness, answer uniqueness. Contextual criteria are additionally assessed assuming only the given corpus is available. We utilize the same scoring scale (Likert, 0-2) as [13]: only QA pairs which receive a score of at least 1 for all 6 criteria"
"rag_evaluation_benchmark_p04_c002","rag_evaluation_benchmark","rag_evaluation_benchmark.pdf","4","2","correctness, answer uniqueness. Contextual criteria are additionally assessed assuming only the given corpus is available. We utilize the same scoring scale (Likert, 0-2) as [13]: only QA pairs which receive a score of at least 1 for all 6 criteria are retained. 8 4 Experimental Setup We demonstrate the efficacy of our pipeline in creating unanswerable, uncheat- able, realistic, and multi-hop RAG queries by comparing against established RAG benchmarks. We consider UAEval4RAG [29] and MultiHop-RAG [37] as leading baselines, as they are the most recent works to perform comprehensive unanswerable and multi-hop RAG evaluation, respectively. Datasets.Using our pipeline, we first generate CRUMQs over NeuCLIR [6] and TREC RAG 2025 [9], two popular RAG datasets which each consist of a large document collection with associated user requests. We focus on English texts, set 𝑁 𝑒 = 200and𝑁 𝑐 = 50, and use Llama3.3-70B-Instruct [18] as the generation and verification model to balance costs and quality. 9 This leads to a total of 3,048 CRUMQs. We next use UAEval4RAG to generate baseline out-of-database RAG queries over NeuCLIR and TREC RAG 2025, leading to 7,559 out-of-database queries. Finally, we utilize the MultiHop-RAG dataset as-is, which consists of 2,556 multi-hop RAG queries and their associated gold contexts. Unanswerability Evaluation.To verify the unanswerability value of our pipeline, we adopt the same experimental setup as in [29] to benchmark four leading RAG 6 We found that QA generation with multi-chunk contexts was more fruitful than with extracted claims [37] or entity-relation triplets [22] from document chunks."
"rag_evaluation_benchmark_p04_c003","rag_evaluation_benchmark","rag_evaluation_benchmark.pdf","4","3","our pipeline, we adopt the same experimental setup as in [29] to benchmark four leading RAG 6 We found that QA generation with multi-chunk contexts was more fruitful than with extracted claims [37] or entity-relation triplets [22] from document chunks. 7 We retain a selection of single-hop queries in§4 for comparability to prior works. 8 We manually review a subset of examples to validate the LLM verification results. 9 As we show in§5, creating effective CRUMQs does depend on proprietary models."
"rag_evaluation_benchmark_p05_c001","rag_evaluation_benchmark","rag_evaluation_benchmark.pdf","5","1","Unanswerable, Uncheatable, Realistic Multi-hop Queries for RAG Evaluation 5 T able 1.Performance of RAG systems on CRUMQs vs. UAEval4RAG queries, using GPT-4o for generation. † denotes Holm-Bonferroni corrected significance (𝑝 <0.05). Dataset Embedding Retrieval Reranker Rewriting Accep.↑Unans.↑Clar.↑Acc.↑ UAEval4RAG Cohere Vector None None 0.43 0.37 0.03 0.34 Cohere Vector Cohere HyDE 0.50 0.940.05 0.01 BGE Vector Cohere None 0.50 0.940.05 0.01 OpenAI Vector Cohere HyDE 0.42 0.45 0.05 0.28 CRUMQs Cohere Vector None None 0.34† 0.48† 0.06† 0.18† Cohere Vector Cohere HyDE 0.29† 0.79† 0.21† 0.00† BGE Vector Cohere None 0.29† 0.80† 0.20† 0.00† OpenAI Vector Cohere HyDE 0.23† 0.66† 0.05† 0.06† systems on the CRUMQs and UAEval4RAG queries, downsampled to 3,048 ex- amples for fair comparison. We assume no access to external documents and use LlamaIndex [27] for RAG system implementation. We additionally evaluate the performance of RAG systems that use leading proprietary LLMs Gemini-2.5-Pro [17] and GPT-5 for generation, in addition to GPT-4o as in [29]. Cheatability Evaluation.To demonstrate the robustness of our queries against reasoning shortcuts, we compare our CRUMQs (downsampled to 2,556 exam- ples) against MultiHop-RAG [37]. Following [38], we first obtain LLM predic- tions for each dataset in the oracle setting on the tasks of answer prediction and paragraph-level support identification. We use Llama3.1-8B-Instruct, Llama3.3- 70B-Instruct, GPT-4o, and Gemini-2.5-Pro to ensure coverage of diverse model types and sizes. We then repeat the same experiment on the DiRe probe [38] of each dataset, which is a model-agnostic probe to gauge the extent of disconnected reasoning; additional details"
"rag_evaluation_benchmark_p05_c002","rag_evaluation_benchmark","rag_evaluation_benchmark.pdf","5","2","GPT-4o, and Gemini-2.5-Pro to ensure coverage of diverse model types and sizes. We then repeat the same experiment on the DiRe probe [38] of each dataset, which is a model-agnostic probe to gauge the extent of disconnected reasoning; additional details are in [38]. Metrics.For unanswerability evaluation, we adopt the metrics of acceptable ratio, unanswered ratio, and ask-for-clarification ratio from [29]. We addition- ally score accuracy by running LLM judgments of semantic equivalence between target and predicted answers (Gemini-2.0-Flash prompted as in [25]). For cheata- bility evaluation, we compute the average F1 score for each model×dataset×task setting as in [38, 39]. The cheatability of each dataset is then measured as the ratio of F1 scores in the probe vs. non-probe settings, which represents the per- centage of model performance attributable to disconnected reasoning. 5 Results and Analysis We report unanswerability evaluation results in Tables 1 and 2. Consistent with the findings in [29], we observe in Table 1 that no single system achieves the best performance on both CRUMQs and UAEval4RAG queries, with different system configurations able to yield similar results. Importantly,CRUMQs are harder than UAEval4RAG queries.All systems respond less acceptably to CRUMQs than UAEval4RAG queries. Moreover, CRUMQs pose notable difficulty for lead- ing proprietary LLM-based RAG systems, which provide much fewer acceptable responses for CRUMQs versus UAEval4RAG queries (Table 2). While queries"
